ID;NOM_COUV;COMP1;COMP2;COMP3
59024;Auberchicourt;245901152;D59;R32
59025;Aubers;200093201;D59;R32
59026;Aubigny-au-Bac;200044618;D59;R32
59027;Aubry-du-Hainaut;245901160;D59;R32
59028;Auby;200044618;D59;R32
59029;Auchy-lez-Orchies;200041960;D59;R32
59031;Audignies;200043321;D59;R32
59032;Aulnoy-lez-Valenciennes;245901160;D59;R32
59033;Aulnoye-Aymeries;200043396;D59;R32
59034;Avelin;200041960;D59;R32
59035;Avesnelles;200043263;D59;R32
59036;Avesnes-sur-Helpe;200043263;D59;R32
59037;Avesnes-les-Aubert;200030633;D59;R32
59038;Avesnes-le-Sec;200042190;D59;R32
59039;Awoingt;200068500;D59;R32
59041;Bachant;200043396;D59;R32
59042;Bachy;200041960;D59;R32
59043;Bailleul;200040947;D59;R32
59044;Baisieux;200093201;D59;R32
59045;Baives;200043404;D59;R32
59046;Bambecque;200040954;D59;R32
59047;Banteux;200068500;D59;R32
59048;Bantigny;200068500;D59;R32
59049;Bantouzelle;200068500;D59;R32
59050;Bas-Lieu;200043263;D59;R32
59051;La Bassée;200093201;D59;R32
59052;Bauvin;200093201;D59;R32
59053;Bavay;200043321;D59;R32
59054;Bavinchove;200040947;D59;R32
59055;Bazuel;200030633;D59;R32
59056;Beaucamps-Ligny;200093201;D59;R32
59057;Beaudignies;200043321;D59;R32
59058;Beaufort;200043396;D59;R32
59059;Beaumont-en-Cambrésis;200030633;D59;R32
59060;Beaurain;245901038;D59;R32
59061;Beaurepaire-sur-Sambre;200043263;D59;R32
59062;Beaurieux;200043263;D59;R32
59063;Beauvois-en-Cambrésis;200030633;D59;R32
59064;Bellaing;200042190;D59;R32
59065;Bellignies;200043321;D59;R32
59066;Bérelles;200043263;D59;R32
59067;Bergues;200040954;D59;R32
59068;Berlaimont;200043396;D59;R32
59069;Bermerain;245901038;D59;R32
59071;Bersée;200041960;D59;R32
59072;Bersillies;200043396;D59;R32
59073;Berthen;200040947;D59;R32
59074;Bertry;200030633;D59;R32
59075;Béthencourt;200030633;D59;R32
59076;Bettignies;200043396;D59;R32
59077;Bettrechies;200043321;D59;R32
59078;Beugnies;200043263;D59;R32
59079;Beuvrages;245901160;D59;R32
59080;Beuvry-la-Forêt;200041960;D59;R32
59081;Bévillers;200030633;D59;R32
59082;Bierne;200040954;D59;R32
59083;Bissezeele;200040954;D59;R32
59084;Blaringhem;200040947;D59;R32
59085;Blécourt;200068500;D59;R32
59086;Boeschepe;200040947;D59;R32
59087;Boëseghem;200040947;D59;R32
59088;Bois-Grenier;200093201;D59;R32
59089;Bollezeele;200040954;D59;R32
59090;Bondues;200093201;D59;R32
59091;Borre;200040947;D59;R32
59092;Bouchain;200042190;D59;R32
59093;Boulogne-sur-Helpe;200043263;D59;R32
59094;Bourbourg;245900428;D59;R32
59096;Bourghelles;200041960;D59;R32
59097;Boursies;200068500;D59;R32
59098;Bousbecque;200093201;D59;R32
59099;Bousies;200043321;D59;R32
59100;Bousignies;200042190;D59;R32
59101;Bousignies-sur-Roc;200043396;D59;R32
59102;Boussières-en-Cambrésis;200030633;D59;R32
59103;Boussières-sur-Sambre;200043396;D59;R32
59104;Boussois;200043396;D59;R32
59105;Bouvignies;200041960;D59;R32
59106;Bouvines;200093201;D59;R32
59107;Bray-Dunes;245900428;D59;R32
59108;Briastre;200030633;D59;R32
59109;Brillon;200042190;D59;R32
59110;Brouckerque;200040954;D59;R32
59111;Broxeele;200040954;D59;R32
59112;Bruay-sur-l'Escaut;245901160;D59;R32
59113;Bruille-lez-Marchiennes;245901152;D59;R32
59114;Bruille-Saint-Amand;200042190;D59;R32
59115;Brunémont;200044618;D59;R32
59116;Bry;200043321;D59;R32
59117;Bugnicourt;200044618;D59;R32
59118;Busigny;200030633;D59;R32
59119;Buysscheure;200040947;D59;R32
59120;Caëstre;200040947;D59;R32
59121;Cagnoncles;200068500;D59;R32
59122;Cambrai;200068500;D59;R32
59123;Camphin-en-Carembault;200041960;D59;R32
59124;Camphin-en-Pévèle;200041960;D59;R32
59125;Cantaing-sur-Escaut;200068500;D59;R32
59126;Cantin;200044618;D59;R32
59127;Capelle;245901038;D59;R32
59128;Capinghem;200093201;D59;R32
59129;Cappelle-en-Pévèle;200041960;D59;R32
59130;Cappelle-Brouck;200040954;D59;R32
59131;Cappelle-la-Grande;245900428;D59;R32
59132;Carnières;200030633;D59;R32
59133;Carnin;200093201;D59;R32
59134;Cartignies;200043263;D59;R32
59135;Cassel;200040947;D59;R32
59136;Le Cateau-Cambrésis;200030633;D59;R32
59137;Catillon-sur-Sambre;200030633;D59;R32
59138;Cattenières;200030633;D59;R32
59139;Caudry;200030633;D59;R32
59140;Caullery;200030633;D59;R32
59141;Cauroir;200068500;D59;R32
59142;Cerfontaine;200043396;D59;R32
59143;La Chapelle-d'Armentières;200093201;D59;R32
59144;Château-l'Abbaye;200042190;D59;R32
59145;Chemy;200041960;D59;R32
59146;Chéreng;200093201;D59;R32
59147;Choisies;200043263;D59;R32
59148;Clairfayts;200043263;D59;R32
59149;Clary;200030633;D59;R32
59150;Cobrieux;200041960;D59;R32
59151;Colleret;200043396;D59;R32
59152;Comines;200093201;D59;R32
59153;Condé-sur-l'Escaut;245901160;D59;R32
59155;Coudekerque-Branche;245900428;D59;R32
59156;Courchelettes;200044618;D59;R32
59157;Cousolre;200043396;D59;R32
59158;Coutiches;200041960;D59;R32
59159;Craywick;245900428;D59;R32
59160;Crespin;245901160;D59;R32
59161;Crèvecœur-sur-l'Escaut;200068500;D59;R32
59162;Crochte;200040954;D59;R32
59163;Croix;200093201;D59;R32
59164;Croix-Caluyau;200043321;D59;R32
59165;Cuincy;200044618;D59;R32
59166;Curgies;245901160;D59;R32
59167;Cuvillers;200068500;D59;R32
59168;Cysoing;200041960;D59;R32
59169;Damousies;200043263;D59;R32
59170;Dechy;200044618;D59;R32
59171;Dehéries;200030633;D59;R32
59172;Denain;200042190;D59;R32
59173;Deûlémont;200093201;D59;R32
59174;Dimechaux;200043263;D59;R32
59175;Dimont;200043263;D59;R32
59176;Doignies;200068500;D59;R32
59177;Dompierre-sur-Helpe;200043263;D59;R32
59178;Douai;200044618;D59;R32
59179;Douchy-les-Mines;200042190;D59;R32
59180;Le Doulieu;200040947;D59;R32
59181;Dourlers;200043263;D59;R32
59182;Drincham;200040954;D59;R32
59183;Dunkerque;245900428;D59;R32
59184;Ebblinghem;200040947;D59;R32
59185;Écaillon;245901152;D59;R32
59186;Eccles;200043263;D59;R32
59187;Éclaibes;200043396;D59;R32
59188;Écuélin;200043396;D59;R32
59189;Eecke;200040947;D59;R32
59190;Élesmes;200043396;D59;R32
59191;Élincourt;200030633;D59;R32
59192;Émerchicourt;200042190;D59;R32
59193;Emmerin;200093201;D59;R32
59194;Englefontaine;200043321;D59;R32
59195;Englos;200093201;D59;R32
59196;Ennetières-en-Weppes;200093201;D59;R32
59197;Ennevelin;200041960;D59;R32
59198;Eppe-Sauvage;200043404;D59;R32
59199;Erchin;200044618;D59;R32
59200;Eringhem;200040954;D59;R32
59201;Erquinghem-le-Sec;200093201;D59;R32
59202;Erquinghem-Lys;200093201;D59;R32
59203;Erre;245901152;D59;R32
59204;Escarmain;245901038;D59;R32
59205;Escaudain;200042190;D59;R32
59206;Escaudœuvres;200068500;D59;R32
59207;Escautpont;200042190;D59;R32
59208;Escobecques;200093201;D59;R32
59209;Esnes;200068500;D59;R32
59210;Esquelbecq;200040954;D59;R32
59211;Esquerchin;200044618;D59;R32
59212;Estaires;245900758;D59;R32
59213;Estourmel;200030633;D59;R32
59214;Estrées;200044618;D59;R32
59215;Estreux;245901160;D59;R32
59216;Eswars;200068500;D59;R32
59217;Eth;200043321;D59;R32
59218;Étrœungt;200043263;D59;R32
59219;Estrun;200068500;D59;R32
59220;Faches-Thumesnil;200093201;D59;R32
59221;Famars;245901160;D59;R32
59222;Faumont;200044618;D59;R32
59223;Le Favril;200043321;D59;R32
59224;Féchain;200044618;D59;R32
59225;Feignies;200043396;D59;R32
59226;Felleries;200043263;D59;R32
59227;Fenain;245901152;D59;R32
59228;Férin;200044618;D59;R32
59229;Féron;200043404;D59;R32
59230;Ferrière-la-Grande;200043396;D59;R32
59231;Ferrière-la-Petite;200043396;D59;R32
59232;La Flamengrie;200043321;D59;R32
59233;Flaumont-Waudrechies;200043263;D59;R32
59234;Flers-en-Escrebieux;200044618;D59;R32
59236;Flesquières;200068500;D59;R32
59237;Flêtre;200040947;D59;R32
59238;Flines-lès-Mortagne;200042190;D59;R32
59239;Flines-lez-Raches;200044618;D59;R32
59240;Floursies;200043263;D59;R32
59241;Floyon;200043263;D59;R32
59242;Fontaine-au-Bois;200043321;D59;R32
59243;Fontaine-au-Pire;200030633;D59;R32
59244;Fontaine-Notre-Dame;200068500;D59;R32
59246;Forest-en-Cambrésis;200043321;D59;R32
59247;Forest-sur-Marque;200093201;D59;R32
59249;Fourmies;200043404;D59;R32
59250;Fournes-en-Weppes;200093201;D59;R32
59251;Frasnoy;200043321;D59;R32
59252;Frelinghien;200093201;D59;R32
59253;Fresnes-sur-Escaut;245901160;D59;R32
59254;Fressain;200044618;D59;R32
59255;Fressies;200068500;D59;R32
59256;Fretin;200093201;D59;R32
59257;Fromelles;200093201;D59;R32
59258;Genech;200041960;D59;R32
59259;Ghissignies;200043321;D59;R32
59260;Ghyvelde;245900428;D59;R32
59261;Glageon;200043404;D59;R32
59262;Godewaersvelde;200040947;D59;R32
59263;Gœulzin;200044618;D59;R32
59264;Gognies-Chaussée;200043396;D59;R32
59265;Gommegnies;200043321;D59;R32
59266;Gondecourt;200041960;D59;R32
59267;Gonnelieu;200068500;D59;R32
59268;La Gorgue;245900758;D59;R32
59269;Gouzeaucourt;200068500;D59;R32
59270;Grand-Fayt;200043263;D59;R32
59271;Grande-Synthe;245900428;D59;R32
59272;Grand-Fort-Philippe;245900428;D59;R32
59273;Gravelines;245900428;D59;R32
59274;La Groise;200030633;D59;R32
59275;Gruson;200093201;D59;R32
59276;Guesnain;200044618;D59;R32
59277;Gussignies;200043321;D59;R32
59278;Hallennes-lez-Haubourdin;200093201;D59;R32
59279;Halluin;200093201;D59;R32
59280;Hamel;200044618;D59;R32
59281;Hantay;200093201;D59;R32
59282;Hardifort;200040947;D59;R32
59283;Hargnies;200043321;D59;R32
59284;Hasnon;200042190;D59;R32
59285;Haspres;200042190;D59;R32
59286;Haubourdin;200093201;D59;R32
59287;Haucourt-en-Cambrésis;200030633;D59;R32
59288;Haulchin;200042190;D59;R32
59289;Haussy;245901038;D59;R32
59290;Haut-Lieu;200043263;D59;R32
59291;Hautmont;200043396;D59;R32
59292;Haveluy;200042190;D59;R32
59293;Haverskerque;245900758;D59;R32
59294;Haynecourt;200068500;D59;R32
59295;Hazebrouck;200040947;D59;R32
59296;Hecq;200043321;D59;R32
59297;Hélesmes;200042190;D59;R32
59299;Hem;200093201;D59;R32
59300;Hem-Lenglet;200068500;D59;R32
59301;Hergnies;245901160;D59;R32
59302;Hérin;200042190;D59;R32
59303;Herlies;200093201;D59;R32
59304;Herrin;200041960;D59;R32
59305;Herzeele;200040954;D59;R32
59306;Hestrud;200043263;D59;R32
59307;Holque;200040954;D59;R32
59308;Hondeghem;200040947;D59;R32
59309;Hondschoote;200040954;D59;R32
59310;Hon-Hergies;200043321;D59;R32
59311;Honnechy;200030633;D59;R32
59312;Honnecourt-sur-Escaut;200068500;D59;R32
59313;Hordain;200042190;D59;R32
59314;Hornaing;245901152;D59;R32
59315;Houdain-lez-Bavay;200043321;D59;R32
59316;Houplin-Ancoisne;200093201;D59;R32
59317;Houplines;200093201;D59;R32
59318;Houtkerque;200040947;D59;R32
59319;Hoymille;200040954;D59;R32
59320;Illies;200093201;D59;R32
59321;Inchy;200030633;D59;R32
59322;Iwuy;200068500;D59;R32
59323;Jenlain;200043321;D59;R32
59324;Jeumont;200043396;D59;R32
59325;Jolimetz;200043321;D59;R32
59326;Killem;200040954;D59;R32
59327;Lallaing;200044618;D59;R32
59328;Lambersart;200093201;D59;R32
59329;Lambres-lez-Douai;200044618;D59;R32
59330;Landas;200041960;D59;R32
59331;Landrecies;200043321;D59;R32
59332;Lannoy;200093201;D59;R32
59333;Larouillies;200043263;D59;R32
59334;Lauwin-Planque;200044618;D59;R32
59335;Lecelles;200042190;D59;R32
59336;Lécluse;200044618;D59;R32
59337;Lederzeele;200040954;D59;R32
59338;Ledringhem;200040954;D59;R32
59339;Leers;200093201;D59;R32
59340;Leffrinckoucke;245900428;D59;R32
59341;Lesdain;200068500;D59;R32
59342;Lez-Fontaine;200043263;D59;R32
59343;Lesquin;200093201;D59;R32
59344;Leval;200043396;D59;R32
59345;Lewarde;245901152;D59;R32
59346;Lezennes;200093201;D59;R32
59347;Liessies;200043263;D59;R32
59348;Lieu-Saint-Amand;200042190;D59;R32
59349;Ligny-en-Cambrésis;200030633;D59;R32
59350;Lille;200093201;D59;R32
59351;Limont-Fontaine;200043396;D59;R32
59352;Linselles;200093201;D59;R32
59353;Locquignol;200043321;D59;R32
59354;Loffre;245901152;D59;R32
59356;Lompret;200093201;D59;R32
59357;La Longueville;200043321;D59;R32
59358;Looberghe;200040954;D59;R32
59359;Loon-Plage;245900428;D59;R32
59360;Loos;200093201;D59;R32
59361;Lourches;200042190;D59;R32
59363;Louvignies-Quesnoy;200043321;D59;R32
59364;Louvil;200041960;D59;R32
59365;Louvroil;200043396;D59;R32
59366;Lynde;200040947;D59;R32
59367;Lys-lez-Lannoy;200093201;D59;R32
59368;La Madeleine;200093201;D59;R32
59369;Maing;245901160;D59;R32
59370;Mairieux;200043396;D59;R32
59371;Le Maisnil;200093201;D59;R32
59372;Malincourt;200030633;D59;R32
59374;Marbaix;200043263;D59;R32
59375;Marchiennes;245901152;D59;R32
59377;Marcoing;200068500;D59;R32
59378;Marcq-en-Barœul;200093201;D59;R32
59379;Marcq-en-Ostrevent;200044618;D59;R32
59381;Maresches;200043321;D59;R32
59382;Maretz;200030633;D59;R32
59383;Marly;245901160;D59;R32
59384;Maroilles;200043321;D59;R32
59385;Marpent;200043396;D59;R32
59386;Marquette-lez-Lille;200093201;D59;R32
59387;Marquette-en-Ostrevant;200042190;D59;R32
59388;Marquillies;200093201;D59;R32
59389;Masnières;200068500;D59;R32
59390;Masny;245901152;D59;R32
59391;Mastaing;200042190;D59;R32
59392;Maubeuge;200043396;D59;R32
59393;Maulde;200042190;D59;R32
59394;Maurois;200030633;D59;R32
59395;Mazinghien;200030633;D59;R32
59396;Mecquignies;200043321;D59;R32
59397;Merckeghem;200040954;D59;R32
59398;Mérignies;200041960;D59;R32
59399;Merris;200040947;D59;R32
59400;Merville;245900758;D59;R32
59401;Méteren;200040947;D59;R32
59402;Millam;200040954;D59;R32
59403;Millonfosse;200042190;D59;R32
59405;Mœuvres;200068500;D59;R32
59406;Monceau-Saint-Waast;200043396;D59;R32
59407;Monchaux-sur-Écaillon;245901160;D59;R32
59408;Moncheaux;200041960;D59;R32
59409;Monchecourt;245901152;D59;R32
59410;Mons-en-Barœul;200093201;D59;R32
59411;Mons-en-Pévèle;200041960;D59;R32
59412;Montay;200030633;D59;R32
59413;Montigny-en-Cambrésis;200030633;D59;R32
59414;Montigny-en-Ostrevent;245901152;D59;R32
59415;Montrécourt;245901038;D59;R32
59416;Morbecque;200040947;D59;R32
59418;Mortagne-du-Nord;200042190;D59;R32
59419;Mouchin;200041960;D59;R32
59420;Moustier-en-Fagne;200043404;D59;R32
59421;Mouvaux;200093201;D59;R32
59422;Naves;200068500;D59;R32
59423;Neuf-Berquin;200040947;D59;R32
59424;Neuf-Mesnil;200043396;D59;R32
59425;Neuville-en-Avesnois;200043321;D59;R32
59426;Neuville-en-Ferrain;200093201;D59;R32
59427;La Neuville;200041960;D59;R32
59428;Neuville-Saint-Rémy;200068500;D59;R32
59429;Neuville-sur-Escaut;200042190;D59;R32
59430;Neuvilly;200030633;D59;R32
59431;Nieppe;200040947;D59;R32
59432;Niergnies;200068500;D59;R32
59433;Nieurlet;200040954;D59;R32
59434;Nivelle;200042190;D59;R32
59435;Nomain;200041960;D59;R32
59436;Noordpeene;200040947;D59;R32
59437;Noyelles-lès-Seclin;200093201;D59;R32
59438;Noyelles-sur-Escaut;200068500;D59;R32
59439;Noyelles-sur-Sambre;200043396;D59;R32
59440;Noyelles-sur-Selle;200042190;D59;R32
59441;Obies;200043321;D59;R32
59442;Obrechies;200043396;D59;R32
59443;Ochtezeele;200040947;D59;R32
59444;Odomez;245901160;D59;R32
59445;Ohain;200043404;D59;R32
59446;Oisy;200042190;D59;R32
59447;Onnaing;245901160;D59;R32
59448;Oost-Cappel;200040954;D59;R32
59449;Orchies;200041960;D59;R32
59450;Ors;200030633;D59;R32
59451;Orsinval;200043321;D59;R32
59452;Ostricourt;200041960;D59;R32
59453;Oudezeele;200040947;D59;R32
59454;Oxelaëre;200040947;D59;R32
59455;Paillencourt;200068500;D59;R32
59456;Pecquencourt;245901152;D59;R32
59457;Pérenchies;200093201;D59;R32
59458;Péronne-en-Mélantois;200093201;D59;R32
59459;Petite-Forêt;245901160;D59;R32
59461;Petit-Fayt;200043263;D59;R32
59462;Phalempin;200041960;D59;R32
59463;Pitgam;200040954;D59;R32
59464;Poix-du-Nord;200043321;D59;R32
59465;Pommereuil;200030633;D59;R32
59466;Pont-à-Marcq;200041960;D59;R32
59467;Pont-sur-Sambre;200043396;D59;R32
59468;Potelle;200043321;D59;R32
59469;Pradelles;200040947;D59;R32
59470;Prémesques;200093201;D59;R32
59471;Préseau;245901160;D59;R32
59472;Preux-au-Bois;200043321;D59;R32
59473;Preux-au-Sart;200043321;D59;R32
59474;Prisches;200043263;D59;R32
59475;Prouvy;245901160;D59;R32
59476;Proville;200068500;D59;R32
59477;Provin;200093201;D59;R32
59478;Quaëdypre;200040954;D59;R32
59479;Quarouble;245901160;D59;R32
59480;Quérénaing;245901160;D59;R32
59481;Le Quesnoy;200043321;D59;R32
59482;Quesnoy-sur-Deûle;200093201;D59;R32
59483;Quiévelon;200043396;D59;R32
59484;Quiévrechain;245901160;D59;R32
59485;Quiévy;200030633;D59;R32
59486;Râches;200044618;D59;R32
59487;Radinghem-en-Weppes;200093201;D59;R32
59488;Raillencourt-Sainte-Olle;200068500;D59;R32
59489;Raimbeaucourt;200044618;D59;R32
59490;Rainsars;200043263;D59;R32
59491;Raismes;200042190;D59;R32
59492;Ramillies;200068500;D59;R32
59493;Ramousies;200043263;D59;R32
59494;Raucourt-au-Bois;200043321;D59;R32
59495;Recquignies;200043396;D59;R32
59496;Rejet-de-Beaulieu;200030633;D59;R32
59497;Renescure;200040947;D59;R32
59498;Reumont;200030633;D59;R32
59499;Rexpoëde;200040954;D59;R32
59500;Ribécourt-la-Tour;200068500;D59;R32
59501;Rieulay;245901152;D59;R32
59502;Rieux-en-Cambrésis;200068500;D59;R32
59503;Robersart;200043321;D59;R32
59504;Rœulx;200042190;D59;R32
59505;Rombies-et-Marchipont;245901160;D59;R32
59506;Romeries;245901038;D59;R32
59507;Ronchin;200093201;D59;R32
59508;Roncq;200093201;D59;R32
59509;Roost-Warendin;200044618;D59;R32
59511;Rosult;200042190;D59;R32
59512;Roubaix;200093201;D59;R32
59513;Roucourt;200044618;D59;R32
59514;Rousies;200043396;D59;R32
59515;Rouvignies;245901160;D59;R32
59516;Rubrouck;200040947;D59;R32
59517;Les Rues-des-Vignes;200068500;D59;R32
59518;Ruesnes;200043321;D59;R32
59519;Rumegies;200042190;D59;R32
59520;Rumilly-en-Cambrésis;200068500;D59;R32
59521;Sailly-lez-Cambrai;200068500;D59;R32
59522;Sailly-lez-Lannoy;200093201;D59;R32
59523;Sainghin-en-Mélantois;200093201;D59;R32
59524;Sainghin-en-Weppes;200093201;D59;R32
59525;Sains-du-Nord;200043263;D59;R32
59526;Saint-Amand-les-Eaux;200042190;D59;R32
59527;Saint-André-lez-Lille;200093201;D59;R32
59528;Saint-Aubert;200030633;D59;R32
59529;Saint-Aubin;200043263;D59;R32
59530;Saint-Aybert;245901160;D59;R32
59531;Saint-Benin;200030633;D59;R32
59532;Saint-Georges-sur-l'Aa;245900428;D59;R32
59533;Saint-Hilaire-lez-Cambrai;200030633;D59;R32
59534;Saint-Hilaire-sur-Helpe;200043263;D59;R32
59535;Saint-Jans-Cappel;200040947;D59;R32
59536;Sainte-Marie-Cappel;200040947;D59;R32
59537;Saint-Martin-sur-Écaillon;245901038;D59;R32
59538;Saint-Momelin;200040954;D59;R32
59539;Saint-Pierre-Brouck;200040954;D59;R32
59541;Saint-Python;245901038;D59;R32
59542;Saint-Remy-Chaussée;200043396;D59;R32
59543;Saint-Remy-du-Nord;200043396;D59;R32
59544;Saint-Saulve;245901160;D59;R32
59545;Saint-Souplet;200030633;D59;R32
59546;Saint-Sylvestre-Cappel;200040947;D59;R32
59547;Saint-Vaast-en-Cambrésis;200030633;D59;R32
59548;Saint-Waast;200043321;D59;R32
59549;Salesches;200043321;D59;R32
59550;Salomé;200093201;D59;R32
59551;Saméon;200041960;D59;R32
59552;Sancourt;200068500;D59;R32
59553;Santes;200093201;D59;R32
59554;Sars-et-Rosières;200042190;D59;R32
59555;Sars-Poteries;200043263;D59;R32
59556;Sassegnies;200043396;D59;R32
59557;Saultain;245901160;D59;R32
59558;Saulzoir;245901038;D59;R32
59559;Sebourg;245901160;D59;R32
59560;Seclin;200093201;D59;R32
59562;Sémeries;200043263;D59;R32
59563;Semousies;200043263;D59;R32
59564;La Sentinelle;200042190;D59;R32
59565;Sepmeries;200043321;D59;R32
59566;Sequedin;200093201;D59;R32
59567;Séranvillers-Forenville;200068500;D59;R32
59568;Sercus;200040947;D59;R32
59569;Sin-le-Noble;200044618;D59;R32
59570;Socx;200040954;D59;R32
59571;Solesmes;245901038;D59;R32
59572;Solre-le-Château;200043263;D59;R32
59573;Solrinnes;200043263;D59;R32
59574;Somain;245901152;D59;R32
59575;Sommaing;245901038;D59;R32
59576;Spycker;245900428;D59;R32
59577;Staple;200040947;D59;R32
59578;Steenbecque;200040947;D59;R32
59579;Steene;200040954;D59;R32
59580;Steenvoorde;200040947;D59;R32
59581;Steenwerck;200040947;D59;R32
59582;Strazeele;200040947;D59;R32
59583;Taisnières-en-Thiérache;200043263;D59;R32
59584;Taisnières-sur-Hon;200043321;D59;R32
59585;Templemars;200093201;D59;R32
59586;Templeuve-en-Pévèle;200041960;D59;R32
59587;Terdeghem;200040947;D59;R32
59588;Téteghem-Coudekerque-Village;245900428;D59;R32
59589;Thiant;200042190;D59;R32
59590;Thiennes;200040947;D59;R32
59591;Thivencelle;245901160;D59;R32
59592;Thumeries;200041960;D59;R32
59593;Thun-l'Évêque;200068500;D59;R32
59594;Thun-Saint-Amand;200042190;D59;R32
59595;Thun-Saint-Martin;200068500;D59;R32
59596;Tilloy-lez-Marchiennes;245901152;D59;R32
59597;Tilloy-lez-Cambrai;200068500;D59;R32
59598;Toufflers;200093201;D59;R32
59599;Tourcoing;200093201;D59;R32
59600;Tourmignies;200041960;D59;R32
59601;Trélon;200043404;D59;R32
59602;Tressin;200093201;D59;R32
59603;Trith-Saint-Léger;200042190;D59;R32
59604;Troisvilles;200030633;D59;R32
59605;Uxem;200040954;D59;R32
59606;Valenciennes;245901160;D59;R32
59607;Vendegies-au-Bois;200043321;D59;R32
59608;Vendegies-sur-Écaillon;245901038;D59;R32
59609;Vendeville;200093201;D59;R32
59610;Verchain-Maugré;245901160;D59;R32
59611;Verlinghem;200093201;D59;R32
59612;Vertain;245901038;D59;R32
59613;Vicq;245901160;D59;R32
59614;Viesly;245901038;D59;R32
59615;Vieux-Berquin;200040947;D59;R32
59616;Vieux-Condé;245901160;D59;R32
59617;Vieux-Mesnil;200043396;D59;R32
59618;Vieux-Reng;200043396;D59;R32
59619;Villereau;200043321;D59;R32
59620;Villers-au-Tertre;200044618;D59;R32
59622;Villers-en-Cauchies;200068500;D59;R32
59623;Villers-Guislain;200068500;D59;R32
59624;Villers-Outréaux;200030633;D59;R32
59625;Villers-Plouich;200068500;D59;R32
59626;Villers-Pol;200043321;D59;R32
59627;Villers-Sire-Nicole;200043396;D59;R32
